sentence,label
"La présidence jupitérienne que M. Macron souhaite ressusciter , est censée s ' incarner dans une parole rare ou arythmique , avec un chef de l ' Etat en retrait des affaires courantes et au-dessus de la mêlée. Une présidence de l ' anecdote , de l ' événement et de la réaction , banalise la fonction et ne permet pas de se réconcilier avec le temps long et le discours du sens , explique le président. Certes , depuis le 7 mai , ce dernier n ' a accordé qu ' une seule interview ( sur l ' Europe , à plusieurs journaux européens ) . Mais il a multiplié les apparitions et certaines n ' étaient pas loin de l ' anecdote dénoncée par lui-même .",0
"Au sommet de l ' Etat , on repousse cette grille de lecture droite-gauche. Macron ne cherche pas à envoyer des signaux à la droite ou à la gauche , mais à aller au-devant des Français , notamment ceux qui travaillent et qui sont menacés , pour expliquer l ' action menée , commente , à propos de la visite amiénoise , le député La République en marche des Hauts-de-Seine , Gabriel Attal. Mais certains , dans l ' entourage présidentiel , s ' inquiètent : Le barycentre du gouvernement donne l ' impression de pencher trop à droite , il faut faire attention ! , alerte un ministre de premier plan. Notre objectif , ce n ' est pas de rendre les riches encore plus riches [ et ] les pauvres encore plus pauvres .",1
"A chaque fois , on pense que nous sommes confrontés au pire , poursuit l ' un d ' eux. Mais la fois suivante , c ' est encore plus énorme. En matière de dégradation de sa situation , le président aurait-il encore de la marge ? L ' abattement gagne en tout cas son staff et son premier cercle , sonnés dès le premier round de cette rentrée politique et convaincus d ' être désormais aspirés dans un cycle infernal .",1
"Bien sûr que non , il n ' a pas peur de ses voisins. Mais sur ces terres très catholiques , où chaque sommet est surmonté d ' une croix , il se sent un peu à l ' étroit. Les gens ne comprennent pas. Comme si on s ' était attaqués à leur liberté , alors que c ' est tout le contraire .",0
"J ' ai peur que ça finisse mal et que certains mettent le feu. Il faut que l ' Etat agisse , vite. Début juin , la ministre des outre-mer , George Pau-Langevin , et le ministre de l ' intérieur , Bernard Cazeneuve , avaient présenté un plan sécurité à Mayotte destiné à endiguer la délinquance et l ' immigration clandestine. L ' afflux de Comoriens - dans cet archipel distant d ' à peine 70 kilomètres pour l ' île d ' Anjouan , la plus proche des côtes mahoraises - engendre une situation explosive .",0
"Cette suspicion permanente est insupportable et je n ' ai pas envie d ' être mêlé à tous ceux-là , c ' est pour cela que j ' ai voulu porter plainte , pour connaître la vérité , explique l ' élu , qui plaide pour un audit externe des finances du groupe parlementaire. Quand à Nicolas Sarkozy , ses affaires et son retour , Philippe Houillon pense comme certains de ses collègues qu ' il ne doit pas laisser une hypothèque. Il faut que les choses soient claires pour avoir une organisation sereine de l ' UMP . Lucide , il aimerait que l ' on connaisse rapidement toute la vérité mais relève que le temps judiciaire est infiniment long .",0
"Une opportunité que le Front de gauche , miné par ses divisions , ne réussirait pas à occuper selon eux. En 2014 , EELV veut tourner la page des 2,31 % des voix de la présidentielle et espère retrouver un souffle lors de la prochaine séquence électorale. Au moment où la gauche aborde les municipales en position difficile , les écologistes se montrent étonnement optimistes. Le même raisonnement est développé par les principaux dirigeants du parti qui répètent que les sondages les donnent entre 7 % et 10 % dans les grandes villes .",0
"C ' est là que tout peut se jouer , j ' en ai bien conscience. Cela peut changer l ' orientation générale du vote du second tour , a expliqué le candidat à ses soutiens parisiens réunis à son QG , lundi , en réaffirmant sa volonté de mener le combat projet contre projet. Il n ' y aura pas de coup en dessous de la ceinture , mais il faut contraindre Fillon à s ' expliquer sur un certain nombre de ses propositions , explique Gilles Boyer , directeur de campagne de M. Juppé. Notre but est d ' éclairer les électeurs sur son projet .",0
"Installer ses thèmes de prédilection au coeur du débat pour les imposer à ses concurrents. Il pense que son succès se fera sur le terrain des idées , souligne le fidèle Brice Hortefeux. Alors qu ' au coeur de l ' été , selon certains sondages , les Français désignaient la lutte contre le terrorisme et l ' islam radical comme une priorité après les attentats de Nice et de Saint-Etienne-du-Rouvray ( Seine-Maritime ) , l ' ex-président de la République a décidé d ' axer sa campagne sur les thèmes de la sécurité , de l ' identité , de l ' immigration ou de la laïcité pour coller à leurs attentes. Pour ses fidèles , il dispose d ' un avantage comparatif sur ce terrain .",0
"Un facteur sociologique - catégories populaires , peu d ' études , jeunes et chômeurs - , mais aussi un facteur politique , selon les opinions ou les enjeux des scrutins. C ' est un milieu hétérogène. En résumé , tous les abstentionnistes ne sont pas proches du FN et chaque parti a ses propres abstentionnistes , qui , selon les enjeux , vont voter ou pas. Il y a très peu de gens qui s ' abstiennent tout le temps .",0
"Il a , à l ' évidence , gardé en mémoire ses acrobaties les plus risquées et ses martingales les plus audacieuses. A commencer par celles qui lui permirent , contre toute attente et tout pronostic , de remporter l ' élection présidentielle de 1995. C ' est là que la mémoire devient un exercice aussi amusant qu ' instructif. Car l ' on découvre , à écouter le discours du Zénith , un décalque presque parfait de la rhétorique victorieuse employée par Chirac cette année-là .",0
"Les choix de l ' exécutif ne manquent pas d ' interroger les socialistes sur la stratégie de François Hollande , à quinze mois de la présidentielle. Comment compte-t-il être réélu si , semaine après semaine , il se coupe chaque fois un peu plus de ses propres troupes ? , s ' inquiète un haut dirigeant du PS. Pour son entourage , le chef de l ' Etat est au contraire fidèle à sa logique : celle de faire le maximum pour combattre le chômage. D ' un côté , il prend au mot le Medef en facilitant les moyens d ' embaucher après avoir facilité la compétitivité des entreprises avec le pacte de responsabilité .",1
"Tout le paysage est pour le moment biaisé par le duel. Laissez-nous faire notre campagne , nous avons besoin de visibilité , tranche Jérôme Grand d ' Esnon , son directeur de campagne. Chez Fillon aussi , on reconnaît qu ' il est difficile de se faire entendre. Son problème n ' est pas d ' être crédible mais d ' être audible , admet un de ses proches .",1
"Aux 39 heures payées 39 ? Négocie-t-on par branche ? Par entreprise ? Le parti peut étudier les différents scénarios , leur coût , leurs conséquences , sans imposer une piste .",0
"Et à M. Hollande , le poste de metteur en scène dont on ne sait s ' il a encore prise sur ses acteurs. Car l ' exécutif craint de ne pas maîtriser cette machine à délitement , comme la qualifie un ministre , construite lors de la discussion sur les projets de loi de finances. Le débat était beaucoup entre socialistes , déplore M. Valls. Il y a eu un épuisement de l ' affrontement .",1
"Aucune décision n ' est prise , assure Matignon. Si cette dernière hypothèse semblait tenir la corde , elle n ' en présente pas moins de sérieux inconvénients. Et un obstacle de taille : la loi du 11 décembre 1990 qui précise qu ' il ne peut être procédé à aucun redécoupage des circonscriptions électorales dans l ' année précédant l ' échéance normale de renouvellement des assemblées concernées . Les candidats , quant à eux , sont tenus d ' ouvrir leurs comptes de campagne un an avant les élections .",0
"Pensez-vous , comme Nicolas Sarkozy , que la question est davantage de savoir comment protéger la zone euro du désastre grec que de simplement protéger la Grèce ? Ces deux objectifs ne peuvent être séparés. La zone euro , qui repose sur la solidarité et la discipline , ne peut pas renoncer à l ' un de ses deux piliers. Elle doit protéger chacun de ses membres .",0
"Face au candidat ultralibéral François Fillon , il n ' est pas possible d ' avoir un candidat social-libéral , a ajouté l ' ancien ministre de l ' économie Arnaud Montebourg. Ne pas apparaître comme un félon Du côté des proches de M. Hollande , les avis sont partagés sur le cas Valls. Si certains - comme le ministre de la défense Jean-Yves Le Drian - ont toujours considéré qu ' il était le mieux placé si le chef de l ' Etat se retirait , d ' autres rechignent à lui donner leurs voix , trop remontés encore par sa déstabilisation de la présidence ces dernières semaines. Le ministre de l ' agriculture , Stéphane Le Foll , très critique en privé contre M. Valls ces dernières semaines , ne semble pas prêt pour le moment à passer avec armes et bagages dans son camp .",1
"Ce faux candide y excelle. Sous ses airs de bedeau de village , il est en fait extrêmement malin , faisait remarquer l ' un de ses proches amis. Bien qu ' il n ' aime pas se fâcher , son filet de voix un peu chevrotante , accompagnée d ' un accent traînant , l ' oblige parfois à hausser le ton. Quand il pique une grosse colère , elle retombe aussitôt .",1
"François Fillon parle d ' assassinat. Aujourd ' hui , je le dis avec des mots durs , j ' assiste plutôt à un suicide collectif , se désole ce dernier sur France Info. Un sentiment largement partagé chez les parlementaires de droite. En off , beaucoup disent leur désarroi et leur crainte que cette élection théoriquement imperdable ne soit déjà perdue .",1
"La nouvelle équipe , attendue dans les prochains jours , ne devrait pas être bouleversée. Aucun des grands ministres en poste ne devrait partir ou changer de portefeuille , et le nouveau gouvernement restera resserré , selon un proche de l ' exécutif. Seuls des ajustements sont prévus pour combler des manques ou décharger certains ministères obèses. Entre quatre et six secrétaires d ' Etat pourraient être nommés , ainsi que des hauts-commissaires , explique-t-on dans l ' entourage d ' Emmanuel Macron .",1
